Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-22 00:00:00+08:00,1.0488418340682983,1.053286075087098,1.0488418340682983,1.0488418340682983,5107000,0.0,0.0
2013-04-23 00:00:00+08:00,1.0488418340682983,1.053286075087098,1.0443975930494986,1.0488418340682983,4888600,0.0,0.0
2013-04-24 00:00:00+08:00,1.0532859563827515,1.0621745433776792,1.0488417158648136,1.0532859563827515,5653600,0.0,0.0
2013-04-25 00:00:00+08:00,1.0532857139063503,1.0532857139063503,1.044397234916687,1.044397234916687,6715600,0.0,0.0
2013-04-26 00:00:00+08:00,1.0488418340682983,1.053286075087098,1.0443975930494986,1.0488418340682983,3162400,0.0,0.0
2013-04-29 00:00:00+08:00,1.0488414744115186,1.0532857139063503,1.0355087559270237,1.044397234916687,22250000,0.0,0.0
2013-04-30 00:00:00+08:00,1.0532859563827515,1.0577303028597413,1.0443974753468757,1.0532859563827515,10765400,0.0,0.0
2013-05-02 00:00:00+08:00,1.0488418340682983,1.053286075087098,1.0488418340682983,1.0488418340682983,14928600,0.0,0.0
2013-05-03 00:00:00+08:00,1.0488417158648136,1.0577303028597413,1.0443974753468757,1.0532859563827515,12964400,0.0,0.0
2013-05-06 00:00:00+08:00,1.0843957689925579,1.1243939345032878,1.0710630471556477,1.0977284908294678,63277400,0.0,0.0
2013-05-07 00:00:00+08:00,1.1066168560450025,1.1332822969234257,1.0977283757521947,1.1110610961914062,22912600,0.0,0.0
2013-05-08 00:00:00+08:00,1.1110611016139997,1.1332823024544711,1.1110611016139997,1.128838062286377,26569800,0.0,0.0
2013-05-09 00:00:00+08:00,1.1288383171262626,1.1910577994849294,1.1288383171262626,1.1688365936279297,22711600,0.0,0.0
2013-05-10 00:00:00+08:00,1.1599477699651428,1.177724837002728,1.1555035296955078,1.1732805967330933,16099600,0.0,0.0
2013-05-13 00:00:00+08:00,1.1821692028990067,1.244388573285816,1.1821692028990067,1.2043904066085815,24475800,0.0,0.0
2013-05-14 00:00:00+08:00,1.213278774045522,1.2488326966388112,1.213278774045522,1.2266114950180054,24306000,0.0,0.0
2013-05-15 00:00:00+08:00,1.239944338798523,1.2443885795628558,1.2310558572698571,1.239944338798523,22689800,0.0,0.0
2013-05-16 00:00:00+08:00,1.2399443341419227,1.2443885748895653,1.2088346489084243,1.213278889656067,32373800,0.0,0.0
2013-05-17 00:00:00+08:00,1.222167367977709,1.2355000901860151,1.1910576828249941,1.1955019235610962,14581200,0.0,0.0
2013-05-20 00:00:00+08:00,1.1999464025554523,1.2577215435964624,1.1999464025554523,1.2443888187408447,26383600,0.0,0.0
2013-05-21 00:00:00+08:00,1.2488327360164628,1.3377176512614142,1.2488327360164628,1.3332734107971191,50525400,0.0,0.0
2013-05-22 00:00:00+08:00,1.3332736467595352,1.3332736467595352,1.2888312342511785,1.2932754755020142,25462400,0.0,0.0
2013-05-23 00:00:00+08:00,1.293275337053085,1.315496540928418,1.2532770641184272,1.2577213048934937,26634200,0.0,0.0
2013-05-27 00:00:00+08:00,1.2799426162409986,1.284386857021319,1.2621655471606585,1.266609787940979,21640400,0.0,0.0
2013-05-28 00:00:00+08:00,1.2710539363043674,1.3288291682068185,1.2710539363043674,1.3243849277496338,28787200,0.0,0.0
2013-05-29 00:00:00+08:00,1.3332732959149929,1.3554944963217677,1.3288290558336378,1.3466060161590576,22747800,0.0,0.0
2013-05-30 00:00:00+08:00,1.3332732959149929,1.3510502562404128,1.3110520955082179,1.3466060161590576,20163000,0.0,0.0
2013-05-31 00:00:00+08:00,1.3510503726542993,1.3510503726542993,1.324384929868529,1.3332734107971191,18352800,0.0,0.0
2013-06-03 00:00:00+08:00,1.3154964468352646,1.3332734086640032,1.3066079659208951,1.3243849277496338,10159400,0.0,0.0
2013-06-04 00:00:00+08:00,1.324384929868529,1.3332734107971191,1.306607968011349,1.3332734107971191,13802200,0.0,0.0
2013-06-05 00:00:00+08:00,1.315496683917543,1.3377178902082307,1.315496683917543,1.3288294076919556,7440200,0.0,0.0
2013-06-06 00:00:00+08:00,1.3243850442565408,1.3243850442565408,1.2932753583195113,1.3066080808639526,17169000,0.0,0.0
2013-06-07 00:00:00+08:00,1.2888308837579192,1.328829044138074,1.2888308837579192,1.3110520839691162,23700200,0.0,0.0
2013-06-10 00:00:00+08:00,1.3159593755128187,1.3382637500762942,1.3159593755128187,1.338263750076294,19290800,0.0055,0.0
2013-06-11 00:00:00+08:00,1.333802797410553,1.3382636720632048,1.2847331762313843,1.2847331762313843,10428800,0.0,0.0
2013-06-12 00:00:00+08:00,1.2802722526734887,1.2981158584404429,1.2713505029678343,1.2713505029678345,12194200,0.0,0.0
2013-06-13 00:00:00+08:00,1.2802720943263128,1.2802720943263128,1.2356633513153596,1.240124225616455,16259400,0.0,0.0
2013-06-14 00:00:00+08:00,1.2579679489135742,1.266889699119258,1.2490461987078905,1.2579679489135742,3712400,0.0,0.0
2013-06-17 00:00:00+08:00,1.2579678784093529,1.2758113778206615,1.2579678784093529,1.2713505029678345,5440800,0.0,0.0
2013-06-18 00:00:00+08:00,1.2802721200254443,1.3204200958968322,1.2713503712441658,1.3070374727249146,13455800,0.0,0.0
2013-06-19 00:00:00+08:00,1.298115434438563,1.3159589280216728,1.2936545610427856,1.2936545610427856,6815200,0.0,0.0
2013-06-20 00:00:00+08:00,1.2847332338819615,1.2891941087347887,1.2713505029678343,1.2713505029678345,10648200,0.0,0.0
2013-06-21 00:00:00+08:00,1.2312026073262736,1.3159593343734741,1.222280857779794,1.3159593343734741,19594200,0.0,0.0
2013-06-24 00:00:00+08:00,1.289194312046191,1.2981160631588433,1.2401245745709415,1.2490463256835938,10810400,0.0,0.0
2013-06-25 00:00:00+08:00,1.2312024382781004,1.2312024382781004,1.1999763191528712,1.2088980674743652,20478800,0.0,0.0
2013-06-26 00:00:00+08:00,1.217819909418612,1.2668895289591708,1.2133590349149248,1.2445851564407349,11029200,0.0,0.0
2013-06-27 00:00:00+08:00,1.2490463256835938,1.266889827908898,1.2490463256835938,1.2490463256835938,12529000,0.0,0.0
2013-06-28 00:00:00+08:00,1.2490461987078905,1.2713505742220998,1.2490461987078905,1.2579679489135742,9773000,0.0,0.0
2013-07-01 00:00:00+08:00,1.2490461580840246,1.2713505328728085,1.2312026582529976,1.2356635332107544,4333800,0.0,0.0
