Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-22 00:00:00+08:00,4.0016526069438125,4.008928505484728,3.972549706648027,3.979825258255005,5455000,0.0,0.0
2013-04-23 00:00:00+08:00,4.030756041770066,4.030756041770066,3.965274333953857,3.9652743339538574,8570800,0.0,0.0
2013-04-24 00:00:00+08:00,3.957997989310982,3.972549438476562,3.957997989310982,3.9725494384765625,5893800,0.0,0.0
2013-04-25 00:00:00+08:00,3.972549706648027,3.98710115679592,3.965273808107112,3.979825258255005,5107400,0.0,0.0
2013-04-26 00:00:00+08:00,3.972549343120591,4.001652240753174,3.972549343120591,4.001652240753174,7955500,0.0,0.0
2013-04-29 00:00:00+08:00,3.9871017932891846,3.9943773460576173,3.972550340818326,3.9871017932891846,2883200,0.0,0.0
2013-04-30 00:00:00+08:00,3.979825083074647,4.030755329817438,3.972549531787918,4.016203880310059,8559000,0.0,0.0
2013-05-02 00:00:00+08:00,4.008928298950195,4.008928298950195,3.950722154423388,4.008928298950195,6328400,0.0,0.0
2013-05-03 00:00:00+08:00,3.9725495019876806,4.016203850182346,3.96527360382161,4.008928298950195,7284800,0.0,0.0
2013-05-06 00:00:00+08:00,4.081685670373264,4.329060317684359,4.059858322143555,4.059858322143555,12628800,0.0,0.0
2013-05-07 00:00:00+08:00,4.096236992448254,4.132615442451171,4.067134093672352,4.081685543060303,10465500,0.0,0.0
2013-05-08 00:00:00+08:00,4.127798014228492,4.127798014228492,4.075735571048426,4.090610504150391,8154500,0.122,0.0
2013-05-09 00:00:00+08:00,4.083172862313269,4.11292308317842,4.075735573081766,4.105485439300537,6689800,0.0,0.0
2013-05-10 00:00:00+08:00,4.105484544079492,4.120359473945326,4.090609614213658,4.098047256469727,3249600,0.0,0.0
2013-05-13 00:00:00+08:00,4.105485437252355,4.112923081126527,4.068297927174254,4.090610504150391,9175100,0.0,0.0
2013-05-14 00:00:00+08:00,4.090609964212024,4.098047607104467,4.075735033073469,4.08317232131958,6976000,0.0,0.0
2013-05-15 00:00:00+08:00,4.098048625094502,4.098048625094502,4.060861110687256,4.060861110687256,5349500,0.0,0.0
2013-05-16 00:00:00+08:00,4.060861110687256,4.07573604552087,4.053423465947239,4.060861110687256,3089700,0.0,0.0
2013-05-17 00:00:00+08:00,4.060861110687256,4.0682984007808525,4.031111241020028,4.060861110687256,5259900,0.0,0.0
2013-05-20 00:00:00+08:00,4.060861110687256,4.07573604552087,4.038548531113625,4.060861110687256,2609000,0.0,0.0
2013-05-21 00:00:00+08:00,4.060860635905755,4.075735569000244,4.05342299203532,4.075735569000244,5279500,0.0,0.0
2013-05-22 00:00:00+08:00,4.090609964212024,4.090609964212024,4.0608601019349155,4.08317232131958,6053800,0.0,0.0
2013-05-23 00:00:00+08:00,4.05342299203532,4.083172858224299,4.045985702811265,4.075735569000244,11335200,0.0,0.0
2013-05-27 00:00:00+08:00,4.0534229879164485,4.060860631779326,4.031110765620577,4.045985698699951,4475600,0.0,0.0
2013-05-28 00:00:00+08:00,4.045985162787897,4.060860093897008,4.038547519910176,4.053422451019287,2321100,0.0,0.0
2013-05-29 00:00:00+08:00,4.0682984007808525,4.090610980354484,4.053423465947239,4.060861110687256,6001200,0.0,0.0
2013-05-30 00:00:00+08:00,4.060860573896105,4.08317279587394,4.045985641028757,4.068297863006592,5436200,0.0,0.0
2013-05-31 00:00:00+08:00,4.0608601019349155,4.112922538243021,4.053422459042472,4.08317232131958,3720500,0.0,0.0
2013-06-03 00:00:00+08:00,4.090610917438244,4.090610917438244,4.016236244414104,4.0236735343933105,4027700,0.0,0.0
2013-06-04 00:00:00+08:00,4.045985698699951,4.0534229879164485,4.031110765620577,4.045985698699951,4262800,0.0,0.0
2013-06-05 00:00:00+08:00,4.068297920995823,4.075735564858699,4.038548054837074,4.045985698699951,5855400,0.0,0.0
2013-06-06 00:00:00+08:00,4.0534229879164485,4.0534229879164485,4.031110765620577,4.045985698699951,5208600,0.0,0.0
2013-06-07 00:00:00+08:00,4.053423403602967,4.053423403602967,4.016236244414104,4.0236735343933105,4732100,0.0,0.0
2013-06-10 00:00:00+08:00,4.031111241020028,4.0682984007808525,4.031111241020028,4.060861110687256,5125800,0.0,0.0
2013-06-11 00:00:00+08:00,4.07573502500612,4.07573502500612,4.053422451019287,4.053422451019287,3725200,0.0,0.0
2013-06-12 00:00:00+08:00,4.0534229879164485,4.0534229879164485,4.016235832541203,4.045985698699951,4911000,0.0,0.0
2013-06-13 00:00:00+08:00,4.045985218024835,4.045985218024835,4.016235355400458,4.0311102867126465,4767100,0.0,0.0
2013-06-14 00:00:00+08:00,4.016236306186414,4.07573604552087,4.016236306186414,4.060861110687256,2741600,0.0,0.0
2013-06-17 00:00:00+08:00,4.068297390181026,4.090609964212024,4.038547527903918,4.08317232131958,2318200,0.0,0.0
2013-06-18 00:00:00+08:00,4.08317232131958,4.090609964212024,4.0608601019349155,4.08317232131958,2704800,0.0,0.0
2013-06-19 00:00:00+08:00,4.090609964212024,4.098047607104467,4.053422459042472,4.08317232131958,2046100,0.0,0.0
2013-06-20 00:00:00+08:00,4.053422459042472,4.098047607104467,4.045985170796362,4.08317232131958,5915900,0.0,0.0
2013-06-21 00:00:00+08:00,4.075734539699933,4.083171827045749,4.001359893010322,4.038547039031982,16082900,0.0,0.0
2013-06-24 00:00:00+08:00,4.001360420264526,4.023672639888319,4.001360420264526,4.0162353515625,5027500,0.0,0.0
2013-06-25 00:00:00+08:00,3.9790483225195774,4.075735564858699,3.9641733894402034,4.045985698699951,4714300,0.0,0.0
2013-06-26 00:00:00+08:00,4.038547039031982,4.053421968369904,4.0087971803561375,4.038547039031982,6830400,0.0,0.0
