Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-04-22 00:00:00+08:00,4.47756814956665,4.505293003145502,4.456774344129349,4.47756814956665,3404800,0.0,0.0
2013-04-23 00:00:00+08:00,4.4706361829006855,4.4706361829006855,4.449842710704654,4.45677375793457,3267100,0.0,0.0
2013-04-24 00:00:00+08:00,4.45677376292997,4.5052924156188965,4.45677376292997,4.5052924156188965,2803900,0.0,0.0
2013-04-25 00:00:00+08:00,4.498360925459201,4.50529230302995,4.477567453759499,4.484498500823975,3767900,0.0,0.0
2013-04-26 00:00:00+08:00,4.491429328918457,4.512223128580543,4.470635529256371,4.491429328918457,5012500,0.0,0.0
2013-04-29 00:00:00+08:00,4.4706348385804136,4.498359680175781,4.4706348385804136,4.498359680175781,2516300,0.0,0.0
2013-04-30 00:00:00+08:00,4.505292527173327,4.533017377823121,4.49143010184843,4.526086330413818,5312700,0.0,0.0
2013-05-02 00:00:00+08:00,4.45677376292997,4.5191548406005495,4.45677376292997,4.5052924156188965,3308400,0.0,0.0
2013-05-03 00:00:00+08:00,4.50529175185777,4.512223128580543,4.442910683377745,4.491429328918457,8198400,0.0,0.0
2013-05-06 00:00:00+08:00,4.713228108123364,4.768677796135557,4.5260852458291065,4.57460355758667,8626400,0.0,0.0
2013-05-07 00:00:00+08:00,4.58846627032334,4.602328693204737,4.54687900167915,4.560741424560547,7009700,0.0,0.0
2013-05-08 00:00:00+08:00,4.560741135583622,4.57460355758667,4.5260852458291065,4.57460355758667,5591800,0.0,0.0
2013-05-09 00:00:00+08:00,4.574603847441943,4.574603847441943,4.539947955491567,4.560741424560547,7347900,0.0,0.0
2013-05-10 00:00:00+08:00,4.422116915553139,4.57460355758667,4.422116915553139,4.57460355758667,4798800,0.0,0.0
2013-05-13 00:00:00+08:00,4.574603878790648,4.574603878790648,4.52608556362639,4.539947986602783,5219700,0.0,0.0
2013-05-14 00:00:00+08:00,4.512223501855107,4.5468793968171894,4.5052921245589355,4.5191545486450195,3276200,0.0,0.0
2013-05-15 00:00:00+08:00,4.533016291577526,4.57460355758667,4.533016291577526,4.57460355758667,4716000,0.0,0.0
2013-05-16 00:00:00+08:00,4.546878626571762,4.567672424431531,4.526085159218198,4.533016204833984,6130900,0.0,0.0
2013-05-17 00:00:00+08:00,4.553810409579175,4.553810409579175,4.52608556362639,4.539947986602783,2830400,0.0,0.0
2013-05-20 00:00:00+08:00,4.546879803148019,4.553811181063613,4.526086330413818,4.526086330413818,5732600,0.0,0.0
2013-05-21 00:00:00+08:00,4.52608556362639,4.553810409579175,4.52608556362639,4.539947986602783,3921700,0.0,0.0
2013-05-22 00:00:00+08:00,4.539947986602783,4.567672832555568,4.52608556362639,4.539947986602783,2012400,0.0,0.0
2013-05-23 00:00:00+08:00,4.553811181063613,4.553811181063613,4.505292527173327,4.526086330413818,9347500,0.0,0.0
2013-05-27 00:00:00+08:00,4.491429328918457,4.560741443615022,4.491429328918457,4.491429328918457,3265500,0.0,0.0
2013-05-28 00:00:00+08:00,4.533016321235183,4.567672541722651,4.533016321235183,4.553810119628906,5964100,0.0,0.0
2013-05-29 00:00:00+08:00,4.574603962487339,4.609260185815507,4.574603962487339,4.581535339355469,6913600,0.0,0.0
2013-05-30 00:00:00+08:00,4.609260069898551,4.609260069898551,4.54687900167915,4.560741424560547,3903300,0.0,0.0
2013-05-31 00:00:00+08:00,4.5815349338413,4.5815349338413,4.5260852458291065,4.57460355758667,6935100,0.0,0.0
2013-06-03 00:00:00+08:00,4.574605352937706,4.609261586799628,4.546880498050704,4.602330207824707,6051600,0.0,0.0
2013-06-04 00:00:00+08:00,4.574604125403638,4.66471004486084,4.574604125403638,4.66471004486084,3963100,0.0,0.0
2013-06-05 00:00:00+08:00,4.664709924055895,4.678866844746133,4.629317453566496,4.671788215637207,2882400,0.14,0.0
2013-06-06 00:00:00+08:00,4.664710194242403,4.70718095877308,4.664710194242403,4.70010232925415,5700800,0.0,0.0
2013-06-07 00:00:00+08:00,4.7001020570176815,4.7001020570176815,4.65763129494697,4.671788215637207,4013900,0.0,0.0
2013-06-10 00:00:00+08:00,4.7001019544082725,4.714258874789445,4.650552901837971,4.6859450340271,4089100,0.0,0.0
2013-06-11 00:00:00+08:00,4.615160532876259,4.7001020570176815,4.615160532876259,4.671788215637207,4020900,0.0,0.0
2013-06-12 00:00:00+08:00,4.622239011016045,4.650552851471748,4.615160382138319,4.6363959312438965,2830700,0.0,0.0
