Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-18 09:36:00+08:00,1433.0999755859375,1433.510009765625,1432.8399658203125,1433.510009765625,0,0.0,0.0
2023-04-18 09:38:00+08:00,1433.3699951171875,1433.52001953125,1433.3699951171875,1433.43994140625,0,0.0,0.0
2023-04-18 09:40:00+08:00,1433.72998046875,1433.989990234375,1433.72998046875,1433.8800048828125,0,0.0,0.0
2023-04-18 09:42:00+08:00,1433.949951171875,1434.06005859375,1433.8199462890625,1433.8199462890625,0,0.0,0.0
2023-04-18 09:44:00+08:00,1433.8199462890625,1433.93994140625,1433.7900390625,1433.8299560546875,0,0.0,0.0
2023-04-18 09:46:00+08:00,1433.9000244140625,1433.949951171875,1433.9000244140625,1433.93994140625,0,0.0,0.0
2023-04-18 09:48:00+08:00,1433.31005859375,1433.31005859375,1432.7099609375,1432.7099609375,0,0.0,0.0
2023-04-18 09:50:00+08:00,1432.7099609375,1432.7099609375,1432.5899658203125,1432.6600341796875,0,0.0,0.0
2023-04-18 09:52:00+08:00,1432.1300048828125,1432.3199462890625,1432.010009765625,1432.3199462890625,0,0.0,0.0
2023-04-18 09:54:00+08:00,1432.3299560546875,1432.719970703125,1432.3299560546875,1432.719970703125,0,0.0,0.0
2023-04-18 09:56:00+08:00,1432.719970703125,1432.949951171875,1432.3199462890625,1432.949951171875,0,0.0,0.0
2023-04-18 09:58:00+08:00,1432.8299560546875,1432.8299560546875,1432.5799560546875,1432.6600341796875,0,0.0,0.0
2023-04-18 10:00:00+08:00,1432.6600341796875,1433.1300048828125,1432.5400390625,1433.1300048828125,0,0.0,0.0
2023-04-18 10:02:00+08:00,1432.8299560546875,1432.9000244140625,1432.68994140625,1432.75,0,0.0,0.0
2023-04-18 10:04:00+08:00,1432.760009765625,1433.0799560546875,1432.760009765625,1432.989990234375,0,0.0,0.0
2023-04-18 10:06:00+08:00,1433.260009765625,1433.260009765625,1432.8499755859375,1433.22998046875,0,0.0,0.0
2023-04-18 10:08:00+08:00,1433.25,1433.3800048828125,1433.25,1433.3399658203125,0,0.0,0.0
2023-04-18 10:10:00+08:00,1432.6600341796875,1432.6600341796875,1432.6600341796875,1432.6600341796875,0,0.0,0.0
2023-04-18 10:12:00+08:00,1431.8299560546875,1432.239990234375,1431.8299560546875,1431.9599609375,0,0.0,0.0
2023-04-18 10:14:00+08:00,1431.9599609375,1432.31005859375,1431.9599609375,1432.1300048828125,0,0.0,0.0
2023-04-18 10:16:00+08:00,1432.010009765625,1432.5,1431.8699951171875,1432.5,0,0.0,0.0
2023-04-18 10:18:00+08:00,1432.4100341796875,1432.4100341796875,1431.8699951171875,1431.9000244140625,0,0.0,0.0
2023-04-18 10:20:00+08:00,1431.8599853515625,1431.97998046875,1431.5799560546875,1431.5799560546875,0,0.0,0.0
2023-04-18 10:22:00+08:00,1431.7900390625,1431.7900390625,1431.4599609375,1431.4599609375,0,0.0,0.0
2023-04-18 10:24:00+08:00,1431.530029296875,1431.530029296875,1431.22998046875,1431.27001953125,0,0.0,0.0
2023-04-18 10:26:00+08:00,1431.27001953125,1431.2900390625,1430.9300537109375,1431.1700439453125,0,0.0,0.0
2023-04-18 10:28:00+08:00,1431.449951171875,1431.449951171875,1431.260009765625,1431.260009765625,0,0.0,0.0
2023-04-18 10:30:00+08:00,1431.1700439453125,1431.1700439453125,1430.9599609375,1431.1700439453125,0,0.0,0.0
2023-04-18 10:32:00+08:00,1431.3299560546875,1431.3399658203125,1431.1700439453125,1431.2099609375,0,0.0,0.0
2023-04-18 10:34:00+08:00,1431.02001953125,1431.02001953125,1430.719970703125,1430.8399658203125,0,0.0,0.0
2023-04-18 10:36:00+08:00,1430.9100341796875,1431.300048828125,1430.9100341796875,1431.18994140625,0,0.0,0.0
2023-04-18 10:38:00+08:00,1431.18994140625,1431.8800048828125,1431.18994140625,1431.5999755859375,0,0.0,0.0
2023-04-18 10:40:00+08:00,1431.8199462890625,1432.4599609375,1431.8199462890625,1432.010009765625,0,0.0,0.0
2023-04-18 10:42:00+08:00,1432.010009765625,1432.5799560546875,1432.010009765625,1432.1700439453125,0,0.0,0.0
2023-04-18 10:44:00+08:00,1432.0899658203125,1432.4100341796875,1432.0899658203125,1432.4100341796875,0,0.0,0.0
2023-04-18 10:46:00+08:00,1432.72998046875,1432.72998046875,1432.18994140625,1432.3499755859375,0,0.0,0.0
2023-04-18 10:48:00+08:00,1432.2099609375,1432.56005859375,1432.1700439453125,1432.1700439453125,0,0.0,0.0
2023-04-18 10:50:00+08:00,1432.010009765625,1432.0999755859375,1431.6800537109375,1432.0400390625,0,0.0,0.0
2023-04-18 10:52:00+08:00,1432.0899658203125,1432.0899658203125,1431.47998046875,1431.47998046875,0,0.0,0.0
2023-04-18 10:54:00+08:00,1431.4300537109375,1432.2099609375,1431.3199462890625,1432.2099609375,0,0.0,0.0
2023-04-18 10:56:00+08:00,1432.1700439453125,1432.550048828125,1432.1700439453125,1432.47998046875,0,0.0,0.0
2023-04-18 10:58:00+08:00,1432.050048828125,1432.5999755859375,1431.989990234375,1432.31005859375,0,0.0,0.0
2023-04-18 11:00:00+08:00,1431.989990234375,1432.56005859375,1431.989990234375,1432.56005859375,0,0.0,0.0
2023-04-18 11:02:00+08:00,1431.949951171875,1432.0699462890625,1431.800048828125,1431.800048828125,0,0.0,0.0
2023-04-18 11:04:00+08:00,1431.780029296875,1432.280029296875,1431.780029296875,1432.260009765625,0,0.0,0.0
2023-04-18 11:06:00+08:00,1432.3499755859375,1432.780029296875,1432.3499755859375,1432.780029296875,0,0.0,0.0
2023-04-18 11:08:00+08:00,1432.5999755859375,1432.5999755859375,1432.1700439453125,1432.1700439453125,0,0.0,0.0
2023-04-18 11:10:00+08:00,1432.2099609375,1432.52001953125,1432.2099609375,1432.47998046875,0,0.0,0.0
2023-04-18 11:12:00+08:00,1432.5699462890625,1432.9300537109375,1432.550048828125,1432.780029296875,0,0.0,0.0
2023-04-18 11:14:00+08:00,1432.3599853515625,1432.3599853515625,1432.0699462890625,1432.0699462890625,0,0.0,0.0
2023-04-18 11:16:00+08:00,1432.18994140625,1432.18994140625,1431.9000244140625,1431.969970703125,0,0.0,0.0
2023-04-18 11:18:00+08:00,1431.8900146484375,1431.97998046875,1431.699951171875,1431.8599853515625,0,0.0,0.0
2023-04-18 11:20:00+08:00,1431.969970703125,1432.0999755859375,1431.8800048828125,1431.8800048828125,0,0.0,0.0
2023-04-18 11:22:00+08:00,1431.6700439453125,1431.75,1431.280029296875,1431.280029296875,0,0.0,0.0
2023-04-18 11:24:00+08:00,1431.72998046875,1432.0799560546875,1431.72998046875,1432.0799560546875,0,0.0,0.0
2023-04-18 11:26:00+08:00,1431.3399658203125,1431.6400146484375,1431.06005859375,1431.06005859375,0,0.0,0.0
2023-04-18 11:28:00+08:00,1431.02001953125,1431.2099609375,1430.800048828125,1431.2099609375,0,0.0,0.0
2023-04-18 11:30:00+08:00,1431.050048828125,1431.0999755859375,1430.739990234375,1430.739990234375,0,0.0,0.0
2023-04-18 11:32:00+08:00,1430.8599853515625,1430.969970703125,1430.75,1430.75,0,0.0,0.0
2023-04-18 11:34:00+08:00,1431.0899658203125,1431.18994140625,1430.9599609375,1430.969970703125,0,0.0,0.0
2023-04-18 11:36:00+08:00,1430.969970703125,1431.510009765625,1430.969970703125,1431.1600341796875,0,0.0,0.0
2023-04-18 11:38:00+08:00,1431.27001953125,1431.68994140625,1431.0899658203125,1431.68994140625,0,0.0,0.0
2023-04-18 11:40:00+08:00,1431.68994140625,1431.68994140625,1431.4100341796875,1431.4100341796875,0,0.0,0.0
2023-04-18 11:42:00+08:00,1431.0,1431.18994140625,1430.969970703125,1431.1600341796875,0,0.0,0.0
2023-04-18 11:44:00+08:00,1431.3699951171875,1431.3699951171875,1430.8399658203125,1430.8399658203125,0,0.0,0.0
2023-04-18 11:46:00+08:00,1431.06005859375,1431.06005859375,1430.81005859375,1430.8699951171875,0,0.0,0.0
2023-04-18 11:48:00+08:00,1431.239990234375,1431.3299560546875,1430.9200439453125,1430.9200439453125,0,0.0,0.0
2023-04-18 11:50:00+08:00,1431.1400146484375,1431.3599853515625,1430.8699951171875,1431.3599853515625,0,0.0,0.0
2023-04-18 11:52:00+08:00,1431.6099853515625,1431.6099853515625,1430.8199462890625,1430.8199462890625,0,0.0,0.0
2023-04-18 11:54:00+08:00,1430.75,1431.0999755859375,1430.75,1430.8900146484375,0,0.0,0.0
2023-04-18 11:56:00+08:00,1430.989990234375,1430.989990234375,1430.969970703125,1430.969970703125,0,0.0,0.0
2023-04-18 11:58:00+08:00,1431.18994140625,1431.3199462890625,1431.18994140625,1431.27001953125,0,0.0,0.0
2023-04-18 12:00:00+08:00,1431.010009765625,1431.0999755859375,1430.81005859375,1431.0,0,0.0,0.0
2023-04-18 12:02:00+08:00,1431.0,1431.4100341796875,1431.0,1431.3299560546875,0,0.0,0.0
2023-04-18 12:04:00+08:00,1431.260009765625,1431.4599609375,1431.239990234375,1431.4599609375,0,0.0,0.0
2023-04-18 12:06:00+08:00,1431.4599609375,1431.52001953125,1431.2099609375,1431.300048828125,0,0.0,0.0
2023-04-18 12:08:00+08:00,1431.52001953125,1431.52001953125,1431.219970703125,1431.489990234375,0,0.0,0.0
2023-04-18 12:10:00+08:00,1431.25,1431.52001953125,1431.25,1431.52001953125,0,0.0,0.0
2023-04-18 12:12:00+08:00,1431.530029296875,1431.530029296875,1430.9200439453125,1431.3299560546875,0,0.0,0.0
2023-04-18 12:14:00+08:00,1431.4599609375,1431.4599609375,1430.969970703125,1430.969970703125,0,0.0,0.0
2023-04-18 12:16:00+08:00,1431.43994140625,1431.6300048828125,1431.4200439453125,1431.4200439453125,0,0.0,0.0
2023-04-18 12:18:00+08:00,1431.3599853515625,1431.5400390625,1430.739990234375,1430.739990234375,0,0.0,0.0
2023-04-18 12:20:00+08:00,1430.780029296875,1430.780029296875,1430.1500244140625,1430.27001953125,0,0.0,0.0
2023-04-18 12:22:00+08:00,1430.3599853515625,1430.8199462890625,1430.3599853515625,1430.4200439453125,0,0.0,0.0
2023-04-18 12:24:00+08:00,1430.56005859375,1431.030029296875,1430.4599609375,1430.8399658203125,0,0.0,0.0
2023-04-18 12:26:00+08:00,1430.8399658203125,1431.0699462890625,1430.739990234375,1431.0699462890625,0,0.0,0.0
2023-04-18 12:28:00+08:00,1430.6500244140625,1430.6600341796875,1430.0799560546875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:30:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:32:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:34:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:36:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:38:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:40:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:42:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:44:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:46:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:48:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:50:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:52:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:54:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:56:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 12:58:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:00:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:02:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:04:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:06:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:08:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:10:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:12:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:14:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:16:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:18:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:20:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:22:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:24:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:26:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:28:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:30:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:32:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:34:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:36:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:38:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:40:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:42:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:44:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:46:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:48:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:50:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:52:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:54:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:56:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 13:58:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:00:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:02:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:04:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:06:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:08:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:10:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:12:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:14:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:16:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:18:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:20:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:22:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:24:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:26:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:28:00+08:00,1430.6600341796875,1430.6600341796875,1430.6600341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 14:30:00+08:00,1430.6600341796875,1430.7099609375,1430.6199951171875,1430.699951171875,0,0.0,0.0
2023-04-18 14:32:00+08:00,1430.1800537109375,1430.530029296875,1430.010009765625,1430.010009765625,0,0.0,0.0
2023-04-18 14:34:00+08:00,1430.010009765625,1430.3599853515625,1429.800048828125,1430.3599853515625,0,0.0,0.0
2023-04-18 14:36:00+08:00,1430.4599609375,1430.6500244140625,1429.5899658203125,1430.219970703125,0,0.0,0.0
2023-04-18 14:38:00+08:00,1430.3199462890625,1430.739990234375,1430.3199462890625,1430.43994140625,0,0.0,0.0
2023-04-18 14:40:00+08:00,1430.77001953125,1431.18994140625,1430.77001953125,1431.06005859375,0,0.0,0.0
2023-04-18 14:42:00+08:00,1431.06005859375,1431.1300048828125,1430.5,1430.5,0,0.0,0.0
2023-04-18 14:44:00+08:00,1430.030029296875,1430.47998046875,1430.030029296875,1430.47998046875,0,0.0,0.0
2023-04-18 14:46:00+08:00,1430.1199951171875,1430.449951171875,1430.1199951171875,1430.449951171875,0,0.0,0.0
2023-04-18 14:48:00+08:00,1430.3299560546875,1430.75,1430.219970703125,1430.3499755859375,0,0.0,0.0
2023-04-18 14:50:00+08:00,1430.43994140625,1430.43994140625,1430.2099609375,1430.2900390625,0,0.0,0.0
2023-04-18 14:52:00+08:00,1430.4200439453125,1430.4200439453125,1430.0400390625,1430.2900390625,0,0.0,0.0
2023-04-18 14:54:00+08:00,1430.9200439453125,1430.9200439453125,1430.5999755859375,1430.75,0,0.0,0.0
2023-04-18 14:56:00+08:00,1430.75,1430.75,1430.3499755859375,1430.47998046875,0,0.0,0.0
2023-04-18 14:58:00+08:00,1430.3800048828125,1431.050048828125,1430.3800048828125,1431.050048828125,0,0.0,0.0
2023-04-18 15:00:00+08:00,1430.56005859375,1430.75,1430.56005859375,1430.75,0,0.0,0.0
2023-04-18 15:02:00+08:00,1430.8599853515625,1430.8900146484375,1430.5899658203125,1430.77001953125,0,0.0,0.0
2023-04-18 15:04:00+08:00,1430.199951171875,1430.4599609375,1430.199951171875,1430.4599609375,0,0.0,0.0
2023-04-18 15:06:00+08:00,1430.6199951171875,1430.6199951171875,1430.4100341796875,1430.4100341796875,0,0.0,0.0
2023-04-18 15:08:00+08:00,1430.1700439453125,1430.3599853515625,1430.0899658203125,1430.0899658203125,0,0.0,0.0
2023-04-18 15:10:00+08:00,1429.9100341796875,1430.6600341796875,1429.9100341796875,1430.6600341796875,0,0.0,0.0
2023-04-18 15:12:00+08:00,1430.52001953125,1431.0400390625,1430.52001953125,1430.739990234375,0,0.0,0.0
2023-04-18 15:14:00+08:00,1431.260009765625,1431.260009765625,1430.9200439453125,1431.030029296875,0,0.0,0.0
2023-04-18 15:16:00+08:00,1431.260009765625,1431.260009765625,1430.8900146484375,1430.8900146484375,0,0.0,0.0
2023-04-18 15:18:00+08:00,1430.97998046875,1430.97998046875,1430.97998046875,1430.97998046875,0,0.0,0.0
2023-04-18 15:20:00+08:00,1431.239990234375,1431.239990234375,1431.06005859375,1431.0799560546875,0,0.0,0.0
2023-04-18 15:22:00+08:00,1430.6500244140625,1431.1400146484375,1430.6500244140625,1431.1400146484375,0,0.0,0.0
2023-04-18 15:24:00+08:00,1430.75,1430.93994140625,1430.3399658203125,1430.93994140625,0,0.0,0.0
2023-04-18 15:26:00+08:00,1431.010009765625,1431.010009765625,1430.510009765625,1430.9300537109375,0,0.0,0.0
2023-04-18 15:28:00+08:00,1431.0,1431.300048828125,1430.81005859375,1431.300048828125,0,0.0,0.0
2023-04-18 15:30:00+08:00,1431.3599853515625,1431.510009765625,1430.8199462890625,1430.8199462890625,0,0.0,0.0
2023-04-18 15:32:00+08:00,1431.300048828125,1431.52001953125,1431.0699462890625,1431.0699462890625,0,0.0,0.0
2023-04-18 15:34:00+08:00,1431.1800537109375,1431.6300048828125,1431.1800537109375,1431.5699462890625,0,0.0,0.0
2023-04-18 15:36:00+08:00,1431.1800537109375,1431.260009765625,1431.030029296875,1431.030029296875,0,0.0,0.0
2023-04-18 15:38:00+08:00,1431.8499755859375,1431.8499755859375,1431.2900390625,1431.2900390625,0,0.0,0.0
2023-04-18 15:40:00+08:00,1431.1700439453125,1431.199951171875,1431.030029296875,1431.030029296875,0,0.0,0.0
2023-04-18 15:42:00+08:00,1431.2099609375,1431.8399658203125,1431.2099609375,1431.760009765625,0,0.0,0.0
2023-04-18 15:44:00+08:00,1431.449951171875,1431.8699951171875,1431.449951171875,1431.77001953125,0,0.0,0.0
2023-04-18 15:46:00+08:00,1431.5,1431.8499755859375,1431.0,1431.0,0,0.0,0.0
2023-04-18 15:48:00+08:00,1430.9000244140625,1431.3699951171875,1430.7900390625,1431.3699951171875,0,0.0,0.0
2023-04-18 15:50:00+08:00,1431.3499755859375,1431.3499755859375,1430.969970703125,1430.969970703125,0,0.0,0.0
2023-04-18 15:52:00+08:00,1430.7900390625,1431.1500244140625,1430.5999755859375,1431.1500244140625,0,0.0,0.0
2023-04-18 15:54:00+08:00,1431.030029296875,1431.030029296875,1430.8699951171875,1430.8699951171875,0,0.0,0.0
2023-04-18 15:56:00+08:00,1430.719970703125,1431.0,1430.719970703125,1430.9599609375,0,0.0,0.0
2023-04-18 15:58:00+08:00,1430.6400146484375,1431.31005859375,1430.6400146484375,1431.31005859375,0,0.0,0.0
2023-04-18 16:00:00+08:00,1431.2900390625,1431.2900390625,1430.8800048828125,1430.8800048828125,0,0.0,0.0
2023-04-18 16:02:00+08:00,1430.8699951171875,1431.010009765625,1430.8699951171875,1430.969970703125,0,0.0,0.0
2023-04-18 16:04:00+08:00,1430.9300537109375,1431.02001953125,1430.510009765625,1430.7900390625,0,0.0,0.0
2023-04-18 16:06:00+08:00,1430.8399658203125,1430.8399658203125,1430.5,1430.5,0,0.0,0.0
2023-04-18 16:08:00+08:00,1430.5999755859375,1430.5999755859375,1430.3199462890625,1430.3199462890625,0,0.0,0.0
2023-04-18 16:10:00+08:00,1430.3800048828125,1430.3800048828125,1429.9300537109375,1430.2099609375,0,0.0,0.0
2023-04-18 16:12:00+08:00,1430.7900390625,1430.7900390625,1430.52001953125,1430.6099853515625,0,0.0,0.0
2023-04-18 16:14:00+08:00,1430.81005859375,1430.8399658203125,1430.81005859375,1430.8399658203125,0,0.0,0.0
2023-04-18 16:16:00+08:00,1430.449951171875,1430.52001953125,1430.449951171875,1430.52001953125,0,0.0,0.0
2023-04-18 16:18:00+08:00,1430.3299560546875,1430.6400146484375,1430.3199462890625,1430.5999755859375,0,0.0,0.0
2023-04-18 16:20:00+08:00,1430.3499755859375,1430.739990234375,1430.3499755859375,1430.739990234375,0,0.0,0.0
2023-04-18 16:22:00+08:00,1430.2900390625,1430.510009765625,1430.2900390625,1430.469970703125,0,0.0,0.0
2023-04-18 16:24:00+08:00,1430.7900390625,1431.2099609375,1430.260009765625,1430.739990234375,0,0.0,0.0
2023-04-18 16:26:00+08:00,1430.489990234375,1430.489990234375,1430.1800537109375,1430.4000244140625,0,0.0,0.0
2023-04-18 16:28:00+08:00,1430.8900146484375,1431.1800537109375,1430.06005859375,1430.06005859375,0,0.0,0.0
2023-04-18 16:30:00+08:00,1430.5999755859375,1430.93994140625,1430.5999755859375,1430.9300537109375,0,0.0,0.0
2023-04-18 16:32:00+08:00,1430.7099609375,1430.7099609375,1430.050048828125,1430.6300048828125,0,0.0,0.0
2023-04-18 16:34:00+08:00,1430.969970703125,1430.969970703125,1430.719970703125,1430.72998046875,0,0.0,0.0
